gene,rep,temp,sex,indv,trait,length,code
33746,1,28,F,10,MidFemurWidth,5.54008928198252,grn
33746,1,28,F,11,MidFemurWidth,5.30826621088637,grn
33746,1,28,F,12,MidFemurWidth,5.69668938953767,grn
33746,1,28,F,13,MidFemurWidth,5.4266673111036,grn
33746,1,28,F,14,MidFemurWidth,5.50280794123605,grn
33746,1,28,F,15,MidFemurWidth,5.44018813786831,grn
33746,1,28,M,11,MidFemurWidth,5.51257455814701,grn
33746,1,28,M,12,MidFemurWidth,5.49751656595427,grn
33746,1,28,M,13,MidFemurWidth,5.24842098260582,grn
33746,1,28,M,14,MidFemurWidth,5.26618685450072,grn
33746,1,28,M,15,MidFemurWidth,5.12985997957649,grn
35010,2,25,F,01,ForFemurWidth,5.80227077910635,dysf
35010,2,25,F,02,ForFemurWidth,5.76495118550817,dysf
35010,2,25,F,03,ForFemurWidth,5.61591649235675,dysf
35010,2,25,F,04,ForFemurWidth,5.67214243285383,dysf
35010,2,25,F,05,ForFemurWidth,5.50455683615601,dysf
35010,2,25,F,06,ForFemurWidth,5.74843439690919,dysf
35010,2,25,F,07,ForFemurWidth,5.65019012349677,dysf
35010,2,25,F,08,ForFemurWidth,5.56754544764375,dysf
35010,2,25,F,09,ForFemurWidth,5.60744868387118,dysf
35010,2,25,F,10,ForFemurWidth,5.64385618977472,dysf
35010,2,25,F,11,ForFemurWidth,5.67491255290801,dysf
35010,2,25,F,12,ForFemurWidth,5.69668938953767,dysf
35010,2,25,F,13,ForFemurWidth,5.620381134359,dysf
35010,2,25,F,14,ForFemurWidth,5.63601551517852,dysf
35010,2,25,F,15,ForFemurWidth,5.59890111367609,dysf
35010,2,25,F,01,MidFemurWidth,5.51257455814701,dysf
35010,2,25,F,02,MidFemurWidth,5.50909406574708,dysf
35010,2,25,F,03,MidFemurWidth,5.64731450954714,dysf
35010,2,25,F,04,MidFemurWidth,5.54008928198252,dysf
35010,2,25,F,05,MidFemurWidth,5.4266673111036,dysf
35010,2,25,F,06,MidFemurWidth,5.39396527566024,dysf
35010,2,25,F,07,MidFemurWidth,5.46610501923389,dysf
35010,2,25,F,08,MidFemurWidth,5.42897983312363,dysf
35010,2,25,F,09,MidFemurWidth,5.53103829223631,dysf
35010,2,25,F,10,MidFemurWidth,5.58808495853398,dysf
35010,2,25,F,11,MidFemurWidth,5.32282949762889,dysf
35010,2,25,F,12,MidFemurWidth,5.50070646497177,dysf
35010,2,25,F,13,MidFemurWidth,5.54272236185832,dysf
35010,2,25,F,14,MidFemurWidth,5.48468596764894,dysf
35010,2,25,F,15,MidFemurWidth,5.47271520545572,dysf
35010,1,28,M,11,ForFemurWidth,5.65019012349677,dysf
35010,1,28,M,12,ForFemurWidth,5.63717549436895,dysf
35010,1,28,M,13,ForFemurWidth,5.61470984411521,dysf
35010,1,28,M,14,ForFemurWidth,5.48468596764894,dysf
35010,1,28,M,15,ForFemurWidth,5.65217096050559,dysf
35010,1,28,M,11,MidFemurWidth,5.36397702265932,dysf
35010,1,28,M,12,MidFemurWidth,5.38284014447524,dysf
35010,1,28,M,13,MidFemurWidth,5.08809918399721,dysf
35010,1,28,M,15,MidFemurWidth,5.33796079517851,dysf
35010xSAM,2,28,F,06,ForFemurWidth,5.60136967457099,control
35010xSAM,2,28,F,07,ForFemurWidth,5.95382395394117,control
35010xSAM,2,28,F,08,ForFemurWidth,5.62544584683384,control
35010xSAM,2,28,F,09,ForFemurWidth,5.65019012349677,control
35010xSAM,2,28,F,10,ForFemurWidth,5.68125246963907,control
35010xSAM,2,28,F,07,MidFemurWidth,5.44893397949968,control
35010xSAM,2,28,F,08,MidFemurWidth,5.49005662446431,control
35010xSAM,2,28,F,10,MidFemurWidth,5.47271520545572,control
53680,1,25,F,01,ForFemurWidth,5.69103159072868,CG13285
53680,1,25,F,02,ForFemurWidth,5.39396527566024,CG13285
53680,1,25,F,03,ForFemurWidth,5.69668938953767,CG13285
53680,1,25,F,04,ForFemurWidth,5.40527764031188,CG13285
53680,1,25,F,05,ForFemurWidth,5.6533180277237,CG13285
53680,1,25,F,01,MidFemurWidth,5.21416367053626,CG13285
53680,1,25,F,02,MidFemurWidth,5.387810556021,CG13285
53680,1,25,F,03,MidFemurWidth,5.60288440871842,CG13285
53680,1,25,F,04,MidFemurWidth,5.36820959809927,CG13285
53680,1,25,F,05,MidFemurWidth,5.4266673111036,CG13285
57582,1,28,F,07,ForFemurWidth,5.76104586825984,otp
57582,1,28,F,08,ForFemurWidth,5.83842237920264,otp
57582,1,28,F,09,ForFemurWidth,5.82395311640506,otp
57582,1,28,F,10,ForFemurWidth,5.70071713282148,otp
57582,1,28,F,11,ForFemurWidth,5.7279204545632,otp
57582,1,28,F,12,ForFemurWidth,5.55590816074012,otp
57582,1,28,F,13,ForFemurWidth,5.85064942624019,otp
57582,1,28,F,14,ForFemurWidth,5.73787600809159,otp
57582,1,28,F,15,ForFemurWidth,5.62926918136684,otp
57582,1,28,F,07,MidFemurWidth,5.50175758573866,otp
57582,1,28,F,08,MidFemurWidth,5.43249179144138,otp
57582,1,28,F,09,MidFemurWidth,5.53203637337672,otp
57582,1,28,F,10,MidFemurWidth,5.5239069071069,otp
57582,1,28,F,11,MidFemurWidth,5.5225266077605,otp
57582,1,28,F,12,MidFemurWidth,5.45381385767649,otp
57582,1,28,F,13,MidFemurWidth,5.45979224732081,otp
57582,1,28,F,14,MidFemurWidth,5.50070646497177,otp
57582,1,28,F,15,MidFemurWidth,5.3506386808415,otp
62960xSAM,2,25,F,01,ForFemurWidth,5.89005751138785,control
62960xSAM,2,25,F,02,ForFemurWidth,5.82283210158867,control
62960xSAM,2,25,F,03,ForFemurWidth,5.68588409859881,control
62960xSAM,2,25,F,04,ForFemurWidth,5.68588409859881,control
62960xSAM,2,25,F,06,ForFemurWidth,5.58150189667979,control
62960xSAM,2,25,F,07,ForFemurWidth,5.81513989054657,control
62960xSAM,2,25,F,08,ForFemurWidth,5.68997002548213,control
62960xSAM,2,25,F,09,ForFemurWidth,5.64414469993285,control
62960xSAM,2,25,F,10,ForFemurWidth,5.78965101199611,control
62960xSAM,2,25,F,11,ForFemurWidth,5.71234815707355,control
62960xSAM,2,25,F,12,ForFemurWidth,5.76104586825984,control
62960xSAM,2,25,F,13,ForFemurWidth,5.94513946292512,control
62960xSAM,2,25,F,14,ForFemurWidth,5.80040813529598,control
62960xSAM,2,25,F,15,ForFemurWidth,5.88594036032474,control
62960xSAM,2,25,F,01,MidFemurWidth,5.50909406574708,control
62960xSAM,2,25,F,02,MidFemurWidth,5.42780727796182,control
62960xSAM,2,25,F,03,MidFemurWidth,5.59275601044103,control
62960xSAM,2,25,F,04,MidFemurWidth,5.41802124128114,control
62960xSAM,2,25,F,05,MidFemurWidth,5.56077608432516,control
62960xSAM,2,25,F,06,MidFemurWidth,5.54439264917255,control
62960xSAM,2,25,F,07,MidFemurWidth,5.59490679026094,control
62960xSAM,2,25,F,08,MidFemurWidth,5.50909406574708,control
62960xSAM,2,25,F,09,MidFemurWidth,5.65926811980355,control
62960xSAM,2,25,F,10,MidFemurWidth,5.74990964133229,control
62960xSAM,2,25,F,11,MidFemurWidth,5.38822398505047,control
62960xSAM,2,25,F,12,MidFemurWidth,5.49185309632967,control
62960xSAM,2,25,F,13,MidFemurWidth,5.64645070648318,control
62960xSAM,2,25,F,14,MidFemurWidth,5.59275601044103,control
62960xSAM,2,25,F,15,MidFemurWidth,5.56721077561656,control
62960xSAM,2,28,F,01,ForFemurWidth,5.70470600072656,control
62960xSAM,2,28,F,02,ForFemurWidth,5.84260177161955,control
62960xSAM,2,28,F,03,ForFemurWidth,5.76691313440974,control
62960xSAM,2,28,F,05,ForFemurWidth,5.99894013161127,control
62960xSAM,2,28,F,06,ForFemurWidth,5.7289544690467,control
62960xSAM,2,28,F,07,ForFemurWidth,5.82776822460179,control
62960xSAM,2,28,F,08,ForFemurWidth,5.58778501569815,control
62960xSAM,2,28,F,09,ForFemurWidth,5.7227665546338,control
62960xSAM,2,28,F,10,ForFemurWidth,5.76104586825984,control
62960xSAM,2,28,F,11,ForFemurWidth,5.5678496275856,control
62960xSAM,2,28,F,12,ForFemurWidth,5.67047213886299,control
62960xSAM,2,28,F,13,ForFemurWidth,5.48288054333034,control
62960xSAM,2,28,F,14,ForFemurWidth,5.68969053633174,control
62960xSAM,2,28,F,15,ForFemurWidth,5.68369645430652,control
62960xSAM,2,28,M,06,ForFemurWidth,5.73633427697511,control
62960xSAM,2,28,M,07,ForFemurWidth,5.79646797210271,control
62960xSAM,2,28,M,08,ForFemurWidth,5.78159577158167,control
62960xSAM,2,28,M,09,ForFemurWidth,5.8094144442359,control
62960xSAM,2,28,M,10,ForFemurWidth,5.66123654022343,control
62960xSAM,2,28,F,01,MidFemurWidth,5.31513144352349,control
62960xSAM,2,28,F,02,MidFemurWidth,5.51740168727463,control
62960xSAM,2,28,F,03,MidFemurWidth,5.49185309632967,control
62960xSAM,2,28,F,04,MidFemurWidth,5.62187604894739,control
62960xSAM,2,28,F,05,MidFemurWidth,5.76030079822566,control
62960xSAM,2,28,F,06,MidFemurWidth,5.69963491377698,control
62960xSAM,2,28,F,07,MidFemurWidth,5.36820959809927,control
62960xSAM,2,28,F,08,MidFemurWidth,5.30228248953673,control
62960xSAM,2,28,F,09,MidFemurWidth,5.5710396508767,control
62960xSAM,2,28,F,10,MidFemurWidth,5.387810556021,control
62960xSAM,2,28,F,11,MidFemurWidth,5.81308853134574,control
62960xSAM,2,28,F,12,MidFemurWidth,5.49185309632967,control
62960xSAM,2,28,F,13,MidFemurWidth,5.37951699777172,control
62960xSAM,2,28,F,14,MidFemurWidth,5.4101036211561,control
62960xSAM,2,28,F,15,MidFemurWidth,5.39882918244463,control
62960xSAM,2,28,M,06,MidFemurWidth,5.4243174803758,control
62960xSAM,2,28,M,07,MidFemurWidth,5.4088816597751,control
62960xSAM,2,28,M,08,MidFemurWidth,5.33489001455384,control
62960xSAM,2,28,M,09,MidFemurWidth,5.36820959809927,control
62960xSAM,2,28,M,10,MidFemurWidth,5.28965005985472,control
attp2,2,28,F,01,ForFemurWidth,5.7279204545632,control
attp2,2,28,F,02,ForFemurWidth,5.59645813955899,control
attp2,2,28,F,03,ForFemurWidth,5.9213649179195,control
attp2,2,28,F,04,ForFemurWidth,5.68588409859881,control
attp2,2,28,F,05,ForFemurWidth,5.82665017146356,control
attp2,2,28,F,06,ForFemurWidth,5.87093182154401,control
attp2,2,28,F,07,ForFemurWidth,5.62187604894739,control
attp2,2,28,F,08,ForFemurWidth,5.78988571740715,control
attp2,2,28,F,09,ForFemurWidth,5.92666366464855,control
attp2,2,28,F,10,ForFemurWidth,5.91188328940579,control
attp2,2,28,F,11,ForFemurWidth,5.50070646497177,control
attp2,2,28,F,12,ForFemurWidth,5.78965101199611,control
attp2,2,28,F,13,ForFemurWidth,5.85302254751922,control
attp2,2,28,F,14,ForFemurWidth,5.56754544764375,control
attp2,2,28,F,15,ForFemurWidth,5.75092802065037,control
attp2,2,28,M,01,ForFemurWidth,5.76789310923217,control
attp2,2,28,M,02,ForFemurWidth,5.73430317000738,control
attp2,2,28,M,03,ForFemurWidth,5.77151588015205,control
attp2,2,28,M,04,ForFemurWidth,5.67987414774662,control
attp2,2,28,M,05,ForFemurWidth,5.97271562667233,control
attp2,2,28,M,06,ForFemurWidth,5.5290088116844,control
attp2,2,28,M,07,ForFemurWidth,5.67270819562222,control
attp2,2,28,M,08,ForFemurWidth,5.70043971814109,control
attp2,2,28,M,09,ForFemurWidth,5.79553319729144,control
attp2,2,28,M,10,ForFemurWidth,5.5337190711399,control
attp2,2,28,M,11,ForFemurWidth,5.58652457437824,control
attp2,2,28,M,12,ForFemurWidth,5.65417773002203,control
attp2,2,28,M,13,ForFemurWidth,5.73711887237154,control
attp2,2,28,M,14,ForFemurWidth,5.85022435035523,control
attp2,2,28,M,15,ForFemurWidth,5.7281654197152,control
attp2,2,28,F,01,MidFemurWidth,5.64385618977472,control
attp2,2,28,F,02,MidFemurWidth,5.62988114109644,control
attp2,2,28,F,03,MidFemurWidth,5.43249179144138,control
attp2,2,28,F,04,MidFemurWidth,5.53605290024021,control
attp2,2,28,F,05,MidFemurWidth,5.4101036211561,control
attp2,2,28,F,06,MidFemurWidth,5.30826621088637,control
attp2,2,28,F,07,MidFemurWidth,5.46090634820725,control
attp2,2,28,F,08,MidFemurWidth,5.24842098260582,control
attp2,2,28,F,09,MidFemurWidth,5.47307252930668,control
attp2,2,28,F,10,MidFemurWidth,5.73481798761422,control
attp2,2,28,F,11,MidFemurWidth,5.56754544764375,control
attp2,2,28,F,12,MidFemurWidth,5.56721077561656,control
attp2,2,28,F,13,MidFemurWidth,5.67933934190341,control
attp2,2,28,F,14,MidFemurWidth,5.39231742277876,control
attp2,2,28,F,15,MidFemurWidth,5.55979769575487,control
attp2,2,28,M,01,MidFemurWidth,5.32912359629157,control
attp2,2,28,M,02,MidFemurWidth,5.49005662446431,control
attp2,2,28,M,03,MidFemurWidth,5.31513144352349,control
attp2,2,28,M,04,MidFemurWidth,5.41802124128114,control
attp2,2,28,M,05,MidFemurWidth,5.40687676003039,control
attp2,2,28,M,06,MidFemurWidth,5.78965101199611,control
attp2,2,28,M,07,MidFemurWidth,5.48288054333034,control
attp2,2,28,M,08,MidFemurWidth,5.30228248953673,control
attp2,2,28,M,09,MidFemurWidth,5.25092368713658,control
attp2,2,28,M,10,MidFemurWidth,5.67214243285383,control
attp2,2,28,M,11,MidFemurWidth,5.60015079287889,control
attp2,2,28,M,12,MidFemurWidth,5.45381385767649,control
attp2,2,28,M,13,MidFemurWidth,5.5337190711399,control
attp2,2,28,M,14,MidFemurWidth,5.68997002548213,control
attp2,2,28,M,15,MidFemurWidth,5.2603268134703,control
attp40,2,28,F,01,ForFemurWidth,5.61500424163503,control
attp40,2,28,F,02,ForFemurWidth,5.72353125812818,control
attp40,2,28,F,03,ForFemurWidth,5.9268533930866,control
attp40,2,28,F,04,ForFemurWidth,5.81854383291705,control
attp40,2,28,F,05,ForFemurWidth,5.78230371409402,control
attp40,2,28,F,06,ForFemurWidth,5.70997983224002,control
attp40,2,28,F,07,ForFemurWidth,5.74114335495532,control
attp40,2,28,F,08,ForFemurWidth,5.68588409859881,control
attp40,2,28,F,09,ForFemurWidth,5.91188328940579,control
attp40,2,28,F,10,ForFemurWidth,5.78515817739998,control
attp40,2,28,F,11,ForFemurWidth,5.79082415740612,control
attp40,2,28,F,12,ForFemurWidth,5.78230371409402,control
attp40,2,28,F,13,ForFemurWidth,5.86140953719551,control
attp40,2,28,F,14,ForFemurWidth,5.5710396508767,control
attp40,2,28,F,15,ForFemurWidth,5.7279204545632,control
attp40,2,28,M,01,ForFemurWidth,5.84762115579338,control
attp40,2,28,M,02,ForFemurWidth,5.85820484423228,control
attp40,2,28,M,03,ForFemurWidth,5.80665916920899,control
attp40,2,28,M,04,ForFemurWidth,5.64846544302731,control
attp40,2,28,M,05,ForFemurWidth,5.73023235737166,control
attp40,2,28,M,06,ForFemurWidth,5.8257601918555,control
attp40,2,28,M,07,ForFemurWidth,6.12662188328549,control
attp40,2,28,M,09,ForFemurWidth,5.66687018544739,control
attp40,2,28,M,10,ForFemurWidth,5.79366182868012,control
attp40,2,28,M,11,ForFemurWidth,5.81560104466927,control
attp40,2,28,M,12,ForFemurWidth,5.87597660213846,control
attp40,2,28,M,13,ForFemurWidth,5.9324864314912,control
attp40,2,28,M,14,ForFemurWidth,5.87263179113525,control
attp40,2,28,M,15,ForFemurWidth,5.7873018554183,control
attp40,2,28,F,01,MidFemurWidth,5.25240051985986,control
attp40,2,28,F,02,MidFemurWidth,5.50175758573866,control
attp40,2,28,F,03,MidFemurWidth,5.36565754707976,control
attp40,2,28,F,04,MidFemurWidth,5.48181557361786,control
attp40,2,28,F,05,MidFemurWidth,5.5290088116844,control
attp40,2,28,F,06,MidFemurWidth,5.29296575471765,control
attp40,2,28,F,07,MidFemurWidth,5.61591649235675,control
attp40,2,28,F,08,MidFemurWidth,5.60987313353188,control
attp40,2,28,F,09,MidFemurWidth,5.5239069071069,control
attp40,2,28,F,10,MidFemurWidth,5.60777415163679,control
attp40,2,28,F,11,MidFemurWidth,5.72996056101802,control
attp40,2,28,F,12,MidFemurWidth,5.4266673111036,control
attp40,2,28,F,13,MidFemurWidth,5.49786780029341,control
attp40,2,28,F,14,MidFemurWidth,5.55979769575487,control
attp40,2,28,F,15,MidFemurWidth,5.48468596764894,control
attp40,2,28,M,01,MidFemurWidth,5.498952893396,control
attp40,2,28,M,02,MidFemurWidth,5.58745500653756,control
attp40,2,28,M,03,MidFemurWidth,5.43519518710159,control
attp40,2,28,M,04,MidFemurWidth,5.55031583610607,control
attp40,2,28,M,05,MidFemurWidth,5.58056761602445,control
attp40,2,28,M,06,MidFemurWidth,5.55590816074012,control
attp40,2,28,M,07,MidFemurWidth,5.46535416814627,control
attp40,2,28,M,08,MidFemurWidth,5.54272236185832,control
attp40,2,28,M,09,MidFemurWidth,5.54504168346746,control
attp40,2,28,M,10,MidFemurWidth,5.4262647547021,control
53680,2,25,F,01,ForFemurWidth,5.45493258307557,CG13285
53680,2,25,F,02,ForFemurWidth,5.75092802065037,CG13285
53680,2,25,F,03,ForFemurWidth,5.74593645560462,CG13285
53680,2,25,F,04,ForFemurWidth,5.71964892755976,CG13285
53680,2,25,F,05,ForFemurWidth,5.70071713282148,CG13285
53680,2,25,F,01,MidFemurWidth,5.46277217753309,CG13285
53680,2,25,F,02,MidFemurWidth,5.36268028104685,CG13285
53680,2,25,F,03,MidFemurWidth,5.65019012349677,CG13285
53680,2,25,F,04,MidFemurWidth,5.45493258307557,CG13285
53680,2,25,F,05,MidFemurWidth,5.34763022622347,CG13285
57582,1,25,F,01,ForFemurWidth,5.89231816068745,otp
57582,1,25,F,02,ForFemurWidth,6.10473502349927,otp
57582,1,25,F,03,ForFemurWidth,5.91027695154299,otp
57582,1,25,F,04,ForFemurWidth,5.85064942624019,otp
57582,1,25,F,05,ForFemurWidth,5.84260177161955,otp
57582,1,25,F,06,ForFemurWidth,5.96407512170942,otp
57582,1,25,F,07,ForFemurWidth,5.71731998881557,otp
57582,1,25,F,08,ForFemurWidth,5.86140953719551,otp
57582,1,25,F,09,ForFemurWidth,5.67685975762087,otp
57582,1,25,F,10,ForFemurWidth,5.88408502353575,otp
57582,1,25,F,11,ForFemurWidth,6.00997413891734,otp
57582,1,25,F,12,ForFemurWidth,5.9692426044345,otp
57582,1,25,F,13,ForFemurWidth,5.9609286673117,otp
57582,1,25,F,14,ForFemurWidth,5.8624761882084,otp
57582,1,25,F,15,ForFemurWidth,5.85476866871,otp
57582,1,25,M,11,ForFemurWidth,5.91664383450613,otp
57582,1,25,M,12,ForFemurWidth,5.63369275504645,otp
57582,1,25,M,13,ForFemurWidth,5.9072993013062,otp
57582,1,25,M,14,ForFemurWidth,5.64385618977472,otp
57582,1,25,M,15,ForFemurWidth,5.80227077910635,otp
57582,1,25,F,01,MidFemurWidth,5.63456422839823,otp
57582,1,25,F,02,MidFemurWidth,5.36565754707976,otp
57582,1,25,F,03,MidFemurWidth,5.64327899631198,otp
57582,1,25,F,04,MidFemurWidth,5.63369275504645,otp
57582,1,25,F,05,MidFemurWidth,5.54142191124622,otp
57582,1,25,F,06,MidFemurWidth,5.69668938953767,otp
57582,1,25,F,07,MidFemurWidth,5.38449885173986,otp
57582,1,25,F,08,MidFemurWidth,5.4370945445223,otp
57582,1,25,F,09,MidFemurWidth,5.53103829223631,otp
57582,1,25,F,10,MidFemurWidth,5.53574194107511,otp
57582,1,25,F,11,MidFemurWidth,5.498952893396,otp
57582,1,25,F,12,MidFemurWidth,5.6746301311541,otp
57582,1,25,F,13,MidFemurWidth,5.33796079517851,otp
57582,1,25,F,14,MidFemurWidth,5.56623674259629,otp
57582,1,25,F,15,MidFemurWidth,5.60987313353188,otp
57582,1,25,M,11,MidFemurWidth,5.51153129179318,otp
57582,1,25,M,12,MidFemurWidth,5.60777415163679,otp
57582,1,25,M,13,MidFemurWidth,5.5239069071069,otp
57582,1,25,M,14,MidFemurWidth,5.61500424163503,otp
57582,1,25,M,15,MidFemurWidth,5.46535416814627,otp
57582,1,28,F,01,ForFemurWidth,5.67214243285383,otp
57582,1,28,F,02,ForFemurWidth,5.75488750216347,otp
57582,1,28,F,03,ForFemurWidth,5.3728476519226,otp
57582,1,28,F,04,ForFemurWidth,5.75488750216347,otp
57582,1,28,F,05,ForFemurWidth,5.65926811980355,otp
57582,1,28,F,01,MidFemurWidth,5.33974313262709,otp
57582,1,28,F,02,MidFemurWidth,5.66601801563729,otp
57582,1,28,F,03,MidFemurWidth,5.51431166065334,otp
57582,1,28,F,04,MidFemurWidth,5.4594316186373,otp
57582,1,28,F,05,MidFemurWidth,5.46832264394787,otp
62960,2,25,F,01,ForFemurWidth,5.76691313440974,CG30457
62960,2,25,F,02,ForFemurWidth,5.60987313353188,CG30457
62960,2,25,F,03,ForFemurWidth,5.73430317000738,CG30457
62960,2,25,F,04,ForFemurWidth,5.7971686559516,CG30457
62960,2,25,F,05,ForFemurWidth,5.80389862205684,CG30457
62960,2,25,F,06,ForFemurWidth,5.95494073508909,CG30457
62960,2,25,F,07,ForFemurWidth,5.65672517002125,CG30457
62960,2,25,F,08,ForFemurWidth,5.91585548306784,CG30457
62960,2,25,F,09,ForFemurWidth,5.65102298054418,CG30457
62960,2,25,F,10,ForFemurWidth,5.74843439690919,CG30457
62960,2,25,F,11,ForFemurWidth,5.81103425117608,CG30457
62960,2,25,F,12,ForFemurWidth,5.8082820708894,CG30457
62960,2,25,F,13,ForFemurWidth,5.71154997029548,CG30457
62960,2,25,F,14,ForFemurWidth,5.83311779013673,CG30457
62960,2,25,F,15,ForFemurWidth,5.65102298054418,CG30457
62960,2,25,M,01,ForFemurWidth,5.85302254751922,CG30457
62960,2,25,M,02,ForFemurWidth,5.97271562667233,CG30457
62960,2,25,M,03,ForFemurWidth,5.99787948402329,CG30457
62960,2,25,M,04,ForFemurWidth,5.72484123612263,CG30457
62960,2,25,M,05,ForFemurWidth,5.83995958748953,CG30457
62960,2,25,M,06,ForFemurWidth,5.66095142826012,CG30457
62960,2,25,M,07,ForFemurWidth,5.77053836390327,CG30457
62960,2,25,M,08,ForFemurWidth,5.75710327544756,CG30457
62960,2,25,M,09,ForFemurWidth,5.8094144442359,CG30457
62960,2,25,M,10,ForFemurWidth,5.86267454792904,CG30457
62960,2,25,M,11,ForFemurWidth,5.91027695154299,CG30457
62960,2,25,M,12,ForFemurWidth,5.05493527914004,CG30457
62960,2,25,M,13,ForFemurWidth,6.01482391419616,CG30457
62960,2,25,M,14,ForFemurWidth,5.89578731646331,CG30457
62960,2,25,M,15,ForFemurWidth,6.01482391419616,CG30457
62960,2,25,F,01,MidFemurWidth,5.62868612114475,CG30457
62960,2,25,F,02,MidFemurWidth,5.39231742277876,CG30457
62960,2,25,F,03,MidFemurWidth,5.5249099323566,CG30457
62960,2,25,F,04,MidFemurWidth,5.43249179144138,CG30457
62960,2,25,F,05,MidFemurWidth,5.50070646497177,CG30457
62960,2,25,F,06,MidFemurWidth,5.54272236185832,CG30457
62960,2,25,F,07,MidFemurWidth,5.48935025516928,CG30457
62960,2,25,F,08,MidFemurWidth,5.39759763012019,CG30457
62960,2,25,F,09,MidFemurWidth,5.59305492166988,CG30457
62960,2,25,F,10,MidFemurWidth,5.62926918136684,CG30457
62960,2,25,F,11,MidFemurWidth,5.46424349805722,CG30457
62960,2,25,F,12,MidFemurWidth,5.42780727796182,CG30457
62960,2,25,F,13,MidFemurWidth,5.41683974191283,CG30457
62960,2,25,F,14,MidFemurWidth,5.50909406574708,CG30457
62960,2,25,F,15,MidFemurWidth,5.56077608432516,CG30457
62960,2,25,M,01,MidFemurWidth,5.50070646497177,CG30457
62960,2,25,M,02,MidFemurWidth,5.55848194040617,CG30457
62960,2,25,M,03,MidFemurWidth,5.48935025516928,CG30457
62960,2,25,M,04,MidFemurWidth,5.35021433796647,CG30457
62960,2,25,M,05,MidFemurWidth,5.43209085719863,CG30457
62960,2,25,M,06,MidFemurWidth,5.41960630559482,CG30457
62960,2,25,M,07,MidFemurWidth,5.42780727796182,CG30457
62960,2,25,M,08,MidFemurWidth,5.73787600809159,CG30457
62960,2,25,M,09,MidFemurWidth,5.52663225437769,CG30457
62960,2,25,M,10,MidFemurWidth,5.62988114109644,CG30457
62960,2,25,M,11,MidFemurWidth,5.48181557361786,CG30457
62960,2,25,M,12,MidFemurWidth,5.28965005985472,CG30457
62960,2,25,M,13,MidFemurWidth,5.47745067454483,CG30457
62960,2,25,M,14,MidFemurWidth,5.32596199617185,CG30457
62960,2,25,M,15,MidFemurWidth,5.64183500155537,CG30457
62960,2,28,M,11,ForFemurWidth,5.72484123612263,CG30457
62960,2,28,M,12,ForFemurWidth,5.10291003516339,CG30457
62960,2,28,M,13,ForFemurWidth,5.69643902065575,CG30457
62960,2,28,M,14,ForFemurWidth,5.89435699720226,CG30457
